Nama Pelanggan,Produk,Ulasan,Rating
Melia,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","sesuai gambar, bajunya bagus,  terima kasih",5
Juliana,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",terima kasih outernya keren bgt aku suka ..model dan bahannya bagus 👍👍,5
S***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Beli lg yg warna coral, sblmnya yg item, lutjuk outernya 😁👍",5
S***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Bajunya cakeup dehh 👍 suka,5
Y***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","cakep pas dibadan, cuma sy pikir merahnya terang ternyata maron. krn jatohnya bagus jd gpp deh tetep puas",5
T***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",mantul pas sippp luar biasa,5
k***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Outernya bagus banget, bahannya lembut",5
Ningsih,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Ternyata merahnya maroon...saya butuh merah cabe...btw tks,4
H***y,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","sesuai pesanan, uk pas, fast respon, good service, recommended 👍🏻",5
Lina,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Ternyata ukuran L dan XL masih kekecilan sm aku, tapi tak apa next time aku beli lg,suka ama bahan nya bagus.. 🥰",5
A***n,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","nyaman dipakai, mantap",5
T***n,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Cakepppp,5
F***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Bagus,  ukuran pas, jahitan rapi",5
V***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","ukuran pas, sesuai pesanan",5
Fania,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Bahan tebal meskipun nerawang, jahitan rapih, modelnya bagus kekinian, nyaman ukurannya 👍 
Berkali2 beli di sini. Tak pernah mengecewakan",5
mariana,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","ukurannya pas, bahanya bagus, gak nyesel beli disini dengan harga murah kualitas bagus, pelayanannya juga bagus banget",5
A***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Barang sesuai deskripsi, pengiriman cepat, thx",5
Bernadetha,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","ukurannya pas, jahitannya rapih jadi jatohnya pas di badan...pokoknya mantep 👍🏻👍🏻👌🤩",5
Reny,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","bbrp x beli baju ol gak cocok, dan baru kali ini beli baju ol merasa puas ...tks",5
Suwarni,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Bahan, jahitan ok, puas dan bagus, deskripsi jelas mmg benar2 penting banget",5
Susy,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","✔️yg size M, pnjg bajunya +- 57 cm ✔️muat dipakai oleh saya yg berat badan 48kg tinggi 160cm, msh sdikit longgar (pnasaran jg ntah lbh cocok size S gak) ✔️packing trluar...",5
puspita,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",bagus,5
R***m,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",pas nyaman okelah,5
Dian,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","sesuai  gambar,bahan adem,model sesuai ,nyaman,jahitan rapih..pengiriman cepat top lah",5
Novila,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","suka banget belanja Disni, ukuran nya juga pas. udh ksekian beli dsni",5
Queen,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","ukuran pas, bahan bagus, kainnya jatuh, cocok buat outter dan  harga terjangkau.",5
Hexa,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",beli 10 barang.. yg dtg cuma 5 barang.. warna tdk sesuai deskripsi.. kecewaaaaa,1
M***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","produk sesuai deskripsi, bahan tipis sesuai, jahitan rapi, mantap, packing dan pengiirman ok",5
Rohany,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",bahan dan jahitannya baguus. tq,5
Linda,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",sumpah.. ga nyangka harga murah tapi ga murahan. dapat barang yg bagus.. puas banget.. akan jadi toko langganan nih.. Thanks ya,5
Ineke,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",sudah 2 kali beli disini puas.. cepet jg kirimnya.. pas n enak di pake nya .. thanks seller 🙏,5
Dina,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Bagus banget aku ambil ukuran xl bb 57kg sengaja biar keliatan besar krn buat outer tp pas kok,5
Fernando,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",nice packaging. smoga yg dibeliin cocok,5
Ineke,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",cantik... jahitan n kain nya bagus..  Warnanya cantik 💚 Jahitannya rapi Bahannya adem Tebalnya pas! Bahannya lembut Bahan menyerap keringat,5
M***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Ternyata warnanya bukan merah cabe tp msh ok lah..,4
sri,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚 Jahitannya rapi Bahannya adem,5
T***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Bagus,suka banget sm bajunya",5
Hana,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",seneng bajunya  sesuai  dan cepet sampe nya,5
Novi,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚 Bahannya adem Tebalnya pas!,5
h***l,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","bahannya bagus, gak tipis murahan",5
L***n,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Bagus 👍,5
Abdul,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",bagusss,5
n***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",😍😍😍😍,5
Rista,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",ya,5
K***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","model nya baghs, cuman cutting nya agak gak pas buat yg punya body gemuk, di tangan agak gak leluasa",4
H***y,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Kualitas sesuai dgn harga
Pengiriman lama, barang sampai melebihi estimasi pesanan padahal sama2 di jakarta..
Harap tingkatkan lagi untuk pelayanan nya ya!",4
B***e,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Awal beli yg varian beige tu bagus banget.
Trus kepengen yg white.
Tp ternyata mengecewakan.
Prosesnya lama, warna kain leher dan badan berbeda. Jadi aneh.",4
MayaOliviaa,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","bagusss, sukaaaaaaa bangetttt😍😍😍",5
Sharon,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",bahan oke banget. suka banget. makasih kak,5
N***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Bagus. Keren.,5
F***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚. Bahannya adem. Jahitannya rapi.,5
Monica,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",.,4
maya,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",i,4
L***y,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Hati hati belanja di sini,3
Wiening,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",harga termasul murah sih... kwalitas bagus,5
Fitri,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",bagus,5
Y***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Harganya murah meriah dengan kualitas segini, ini worth it banget",5
Hanna,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",ukuran XL ternyata masih kecil. Tapi produknya sesuai gambar dan deskripsi.,5
N***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Tidak ada ulasan,4
K***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","keren Outernya, bahannya jatuh, cuma ukurannya kecil,pas buat anak masuk remaja...",5
Relani,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",barangnya bagus banget salernya jg ramah banget,5
V***y,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",baguss,5
I***l,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",bahanya bagus,5
Anggun,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",👍👍👍,5
Meta,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",mantul,5
H***i,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",outer nya bagus..thanks,5
Isna,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Bahannya lembut. Warnanya cantik 💚. Tebalnya pas!. Bahan menyerap keringat. Jahitannya rapi. Bahannya adem.,5
n***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚.,5
F***y,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Jahitannya rapi.,5
Febriyudi,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚. Bahan menyerap keringat. Jahitannya rapi. Tebalnya pas!.,5
Silvy,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","outer ya lucu banget,sesuai deskripsi,lain kali shopping disini lagi❤️Warnanya cantik 💚. Jahitannya rapi.",5
desynoer,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚. Bahannya lembut. Jahitan rapi?! Saya sudah punya 4 product dari toko ini so far excellent!,5
G***l,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","BAGUSSS BANGETTTT❤️❤️
Ga begitu nerawang dan modelnya batwing trs jahitannya jg rapi tapi sayang bahannya agak panas kalau dipake overall okee kok🤩",5
B***e,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Seller responsif. Proses dan pengiriman lumayan cepat.
Tp bungkus robek dan terlihat isinya.
Ekspektasi bahan chiffon yg lembut, realita chiffon agak kasar, tp ya sesuai...",5
d***o,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Barang bagus pengiriman cepat , belum di coba semoga cocok",5
M***y,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","bagus, cukup memuaskan... jahitan rapi, mirip dengan yg di foto.",5
raswanti,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",makasih seller... bagus bangeutttss deh pas lagi di aku,5
Cyntia,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Barang sesuai deskripsi dan pengiriman cepat,5
M***d,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S","Rekomend seller, barang bagus sesuai deskripsi, seller juga komunikatif, memberikan update infonya",5
F***r,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Bahannya lembut,5
t***a,"HanaFashion - Felecia Basic Outer Atasan Wanita - SB144 - Mustard, S",Warnanya cantik 💚 Bahannya lembut Bahannya adem,5
