Nama Pelanggan,Produk,Ulasan,Rating
S***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","pémbelian kedua, Bahan adem. Jahitan lumayan rapi. Ukuran L pas , nyaman di pinggang.  Cengkraman karetnya nyaman. Yg pembelian pertama beli ukuran XL, agak kebesaran nam...",5
R,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",nyaman.. material cantik,5
U***k,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","pastiin sesuai ukurang pinggang,",5
Nabila,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Tidak ada ulasan,2
h***h,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","bahannya adem bgt, bagus.. buat bb 52 tb158 ga ngetat tp pas gitu enak nyaman dipakenya.. warnanya juga bagus soft gt ga norak.. next bakal beli lg kayaknyaa hehe",5
Y***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","aduh ini celana nyaman bgt enteng longgar adem, ga berasa pake celana😂 udah pasti bakal beli lagi next time, suka bgt.",5
R***t,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",bahan adem dan halus,5
N***r,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Oke.,5
N***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Bagusss,5
A***f,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","bagus banget bahan dan modelnya, makasih",5
Evita,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Bagus bahannya, cuttingnya jg rapi. Tp blm dicoba pas atau ngga dibadan. Thanks min",5
Muhammad,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",barangnya bagus warnanya cakep dan tidak terlalu tipis. pas lah,5
Dian,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",MANTAAAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,5
Novi,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","fast respon seller,pengiriman cepat,brgnya berkualitas",5
F***i,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","bagus banget sesuai deskripsi dan foto, bb 70 masih kegedean rekomen deh pokonya",5
D***y,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",👍🏻,5
jefri,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",ok,5
Aisah,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","repurchase ke 2 kalinya, nungguin restock yg warna item ❤️❤️❤️🤏🥺✨️",5
T***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Barang datang tepat waktu. Packaging rapi dan aman. Seller fast respond. Kualitas barang juga lumayan plus jahitannya lumayan rapi. Hanya saja, kolornya tidak seimbang an...",4
J***y,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","kebesaran sih .. musti pilih 1 nomor lebih kecil..tapi oke lah celananya utk harga segitu, rapih jahitannya",5
Fithri,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",bagus,5
Sherry,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","bahan adem, barang bagus. hanya pelayanan dan pengiriman yg perlu ditingkatkan lg",4
vresly,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",celananya syakepp bgt,5
F***o,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",bahannya enak di pake,5
Hendrias,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Bagus,5
C***n,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",oke,4
V***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Tidak ada ulasan,1
Yuni,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","udah beli ke 2x
bagus warna nya juga bagus",5
M***d,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",akan beli lagi,5
Rony,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",tinggi 162 bb 51 pas pakai L,5
A***y,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Nyaman dipakai ✨. Jahitannya rapi.,5
Dyann,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Kualitas bahan bagus 👍. Nyaman dipakai ✨. Model Celananya cantik 😍. Warnanya cantik 💚. Ukuran sesuai.,5
A***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Ukuran sesuai. Jahitannya rapi. Nyaman dipakai ✨. Tidak menerawang. Model Celananya cantik 😍.,5
grace,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",celananya bagus cuma salah pilih size jadi ngk bisa dipake kegedean.,4
H***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Nyaman dipakai ✨. Jahitannya rapi. Bahannya adem. Tidak menerawang.,5
T***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Kualitas bahan bagus 👍,5
Gina,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Kualitas bahan bagus 👍 Jahitannya rapi Nyaman dipakai ✨ Bahan menyerap keringat,5
Lisa,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Kualitas bahan bagus 👍. Ukuran sesuai. Warnanya cantik 💚. Model Celananya cantik 😍. Nyaman dipakai ✨. Jahitannya rapi. Bahannya adem. Tidak menerawang. Bahannya lembut...,5
Lisa,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Kualitas bahan bagus 👍. Nyaman dipakai ✨. Bahannya adem.,5
Nugroho,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","sayangnya bahan tidak melar  jadi harus pilih ukuran yg sesuai biar nyaman, tapi over all mantaplah",5
yudith,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Ukuran sesuai. Model Celananya cantik 😍. Nyaman dipakai ✨.,5
G***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Kualitas bahan bagus, cantik, adem, nyaman dipakai, seller kooperatif banget, sangat membantu. Warna purple yg gak available diganti pink, cantik juga kok. Recommended 🌟",5
Adam,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","”Nyaman dipake & bahannya lembut”, kata Istri 😁",5
Feri,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Kualitas bahan bagus 👍. Nyaman dipakai ✨. Warnanya cantik 💚. Model Celananya cantik 😍.,5
Dewi,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Jahitan rapi cuma kebesaran ternyata, harusnya order size L tp gpp msh bs dipakai untuk tidur",5
i***n,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Ukuran yg datang sesuai ,Kualitas bahan bagus 👍 Jahitannya rapi Nyaman dipakai ✨ Bahannya lembut",5
Sari,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","enak buat dipake dirumah, bahannya adem.. terina kasih",5
E***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Ukuran sesuai. Model Celananya cantik 😍. Nyaman dipakai ✨. Jahitannya rapi. Warnanya cantik 💚. Bahannya lembut. Bahannya adem. Tidak menerawang.,5
F***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Model Celananya cantik 😍Nyaman dipakai ✨,5
Kevin,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Bahannya bagus, mau beli lg",5
R***y,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Nyaman dipakai ✨ Bahannya adem Kualitas bahan bagus 👍,5
Norc,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","bagus bgt bahan,ukuran nya jga pas bgt.nyaman bgt buat pakai dirumah",5
A***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","oke, coba ada versi bukan make karet, tapi make tali ya.. bahan enak dan nyaman",5
F***l,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Bahannya adem Ukuran sesuai,5
F***l,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Warnanya cantik 💚 Bahannya lembut,5
Widia,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",barang jelek,2
Debbie,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",good quality sihh manteppp,5
Herzia,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",real pict,5
A***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",muat disaya yg beratnya 90kg bahan adem enak buat santai dirumah,5
Dewita,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","Karna lagi hamil mangkanya ambil size XXL, ternyata kegedean banget🤣🤣 tapi gpp biar pake celana longgar biar si dedenya nyaman.. Untuk celananya bagus, mungkin bakal Or...",5
d***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",bagus banget sumpahh tp sayang XL nya agak kegedean tapi bagus bgt kshsksjsjsknsndjdkksksks hsisndgysjsjsj,5
Sukarto,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","𝓑𝓪𝓻𝓪𝓷𝓰 𝓼𝓮𝓼𝓾𝓪𝓲 𝓭𝓮𝓷𝓰𝓪𝓷 𝓭𝓮𝓼𝓴𝓻𝓲𝓹𝓼𝓲 𝓭𝓪𝓷 𝓭𝓲 𝓫𝓾𝓷𝓰𝓴𝓾𝓼 𝓻𝓪𝓹𝓲, 𝓻𝓮𝓼𝓹𝓸𝓷 𝓼𝓪𝓷𝓰𝓪𝓽 𝓬𝓮𝓹𝓪𝓽, 𝓹𝓮𝓻𝓽𝓪𝓱𝓪𝓷𝓴𝓪𝓷 𝓽𝓮𝓻𝓾𝓼 𝓹�...",5
Jusuf,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","celana bahan nya bagus, mantap",5
Khinanti,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Bahannya adem & nyaman.,5
o***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",lumayan untuk harga segini....anak suka,5
Maria,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","info buat bb 60 dan tinggi 170 disaranin bgt beli yg XL yah, bakal sesuai pict gt, seneng makenya dan nyaman. ❤️",5
M***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",nyaman.ini order ke 2,5
A***s,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",ternyata kekecilan,4
E***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",Okeeeeee siiiiipppppp gooooooodddd thanks 🙏🏻👍,5
M***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","sukakk, nyaman bgt dpakenya",5
Herdi,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",respon cepat barang ok,5
G***e,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","salah ukuran
pesen L yang dateng S",2
P***n,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",mungin kalau lbh besar dan longgar bagus ya. aku beli 5 celana size L dan semua bagus diaku pakainya bahan jg ok. tapi yang ini dipinggan longgar sempit kebawah menuju pa...,5
N***y,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",bahannya licin. hehehe. oke lah Kak.. bagus kq..,5
Linda,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",barangnya bagus. saya beli hampir semua warna karena cocok.,5
s***y,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","bagus banget👍🏻
aku suka bahannya dan modelnya. karetnya pun gak sakit, enak dipakai",5
Sugito,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",sesuai pesanan,5
intan,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",best..,5
Syafitri,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",L kegedean bgt di akuu. harusnya M. suka bgt bahannya bagusss❤️,5
j***a,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S","barang keren...bokin w suka
recommended deh",5
sisca,"HanaFashion - Charlotte Short Pants Celana Pendek Wanita - SP050 - Purple, S",👍👍👍,5
