Nama Pelanggan,Produk,Ulasan,Rating
Meta,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Beli lagiiii.. puasss bgt,5
Meta,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Udah pesan ke 2x... keren..,5
Fie,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",ukuran L pas di badan sesuai deskripsi..bahannya halus n jahitan rapi.suka banget,5
D***n,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Ukuran pas. termasuk longgar sih buat aku yang tb 145, bb 50.
Bahannya ga terlalu tipis. Jaitan juga rapi. dipakenya juga nyaman.
Admin responsif, cuma mungkin karna bany...",5
Y***n,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Produk ok, sesuai deskripsi, enak di pakai, harga terjangkau, seller fast response, barang sesuai pesanan, jahitan rapi, pengiriman cepat dan packingan rapi.",4
Anastasia,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","sesuai harga dan kualitas.
oke banget klo utk keperluan mendadak yang butuh baju sesuai dress code.

kebetulan anakku hrs pakai baju merah

jahitan rapi, pokoknya sesuai...",5
M***t,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Puas banget .... bahannya bagus, warna sesuai, jahitan rapi & ukurannya jg pas 🤩",5
Dawi,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Suka banget sama modelnya yg simple tapi berkesan elegan. Mau beli warna lain lagi 😁,5
Burhan,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bajunya bagus...rekomendasi banget,5
E***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",ukuran pas n nyaman dipakainya.,5
Natalia,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bahan nya bukan katun dan tipis untuk warna putih nya,4
I***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",lmyan,4
L***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","murah..tapi bagus, jahitan halus. proses cepat. seller 👍",5
nil,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Ukuran pas. Bahannya sesuai deskripsi, tipis tapi memang ini yg saya perlu. Delivery jg cepat. Respon seller oke. Thank you Seller",5
K***e,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus sekali jahitannya super rapi. sy biasanya size L, tp ini ukurannya pas di saya",5
Brigitta,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Seller yg 1 ini luar biasa. Saya sudah memohon2 untuk dibatalkan krn salah pemilihan pengiriman nya mau saya ubah ke same day. Krn bajunya mau dipakai esok hari. Tidak di...,1
D***e,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","TB 158, BB 59 kilo, kalo type yg pundak KAGA lebar, pake ukuran M aja , jangan ukuran L. kalo type pundak lebar dan 'tebel', pake L.  ini order kedua saya. yg per...",5
Anna,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Tidak ada ulasan,5
L***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","ukuran pas, jahitan rapi.bahan halus..nyaman dipakai..next order warna lain..thanks seller",5
h***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","size nya memang pendek jatuhnya di badan, klo yg suka agak oversize baiknya ambil nomor yg lebih besar dan bahan nya baguss, tks seller n courier yg antar.",4
D***e,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","ukuran pas. tb 155, bb 59, LD 97, pake ukuran L. awalnya ragu mau M atau L. tp untuk yg kaga suka pake baju terlalu 'melihatkan' lekuk badan, mending ambil L, mes...",5
Ika,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","keren buat outer siist, Assseli",5
yesinta,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bahanya enak kak dingin gk panas, jahitan rapi poll, model simple tp elegan kekinian, hrga mantulll top markotop dah..🥳🥳😘😍",5
Marline,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",tipis banget,5
L***A,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bagus .jahitan rapih...,5
N***e,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bahan, jahitan dan size semuanya perfect, sesuai dengan style saya",5
M***s,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",lawas bonor,5
m***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",barangnya bagus. saya beli beberapa kali produk di sini.,5
M***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","respon dan pengiriman cpt,bahan lembut, jahitan rapi, model cantik. tks",5
M***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Prosesnya luamaaa.... bahan gak meresap keringat, sesuai harga",5
M***s,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",barangnya sudah sampai tapi lawas bonorrr sampai batuha yg manunggu...wkwk...uyuh banar paketnya,5
J,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus, sesuai harga",5
F***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Bagus,Jahitan Rapi, Sesuai pesanan. Terima Kasih",5
Maya,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",baguusss bangetttt sukaaaaa Bahannya lembut Jahitannya rapi,5
Donna,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bagus keliatan mewah guys,5
Devi,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","sebenernya mau beli ukuran M ternyata mikir lgi buat up sizenya jadi L. Cukup  dan keliatan pas jadi gak terlalu oversize di aku dgn tb 163 dan bb 63kg, kainny enak gak a...",5
R***h,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bahannya adem cocok buat jalan, outfitnya bagus kata org2, wah puas rasanya belanja di sini, recommended, kurirnya juga juga ramah",5
T***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Bagus,suka banget sm bajunya",5
Nurianty,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",cardigan bagus...seller gercep,5
Ma,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Rapi jahitannya
Bagus ko
Rekomended",5
Aldy,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Outernya bagussss, kebetulan memang cari yang modelnya simple... Bisa dipadu-padankan dengan banyak baju tanpa lengan... 😁
Untuk BB 45an pakai ukuran S, pas... 👍👍
Kala...",5
M***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","respon dan pengiriman cpt, barang sesuai, nyaman dipakai.tks",5
Hengky,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Produk sesuai deskripsi. Thx,5
M***s,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",top,5
U***y,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Bahan tipis ga nyerep kringet, model simpel, sekedar aksen penutup bahu. Okelaaah.. 👍👍",5
Enni,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",barangnya oke pas di badan,5
R***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",👍,4
R***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",👍,4
Vania,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","produk sesuai deskripsi, thanks",5
Hengky,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Produk sesuai deskripsi, thanks.",5
Ipiet,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",tipis sekali kainnya,4
Maria,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","packing rapih banget
respon dan pengiriman sangat cepat",5
M***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Saya sudah kasih catatan minta warna hitam dan juga sudah chat ke penjual warna hitam tapi yg dikirim warna maroom, parah engga menghargai pembeli",1
R***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Bagus,5
V***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Warnanya cantik 💚. Jahitannya rapi.,5
A***l,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Sebelum check out, sudah tanya ke penjual ber ulang ulang 3x apakah confirm barang nya ready stock. Dijawab iya, tp begitu di payment besoknya di info barang tidak ready...",1
L***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Bahan tipis sesuai yg saya mau, model sederhana, kualitas dan harga sesuai. Recommended seller & recommended product",5
E***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",😍😍😍😍,5
V***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",ud lama cari yg simple gini.. nice.. Bahannya lembut. Jahitannya rapi. Tebalnya pas!. Warnanya cantik 💚. Bahannya adem.,5
Widiana,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","saya pesan warna navy & white uk Xl di kasihnya warna Maroon uk S , mana bisa di pakai",1
Vita,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",beli karna melihat ulasan. tyt tipis ya. bhnnya rada kasar jg. lumayan lah sesuai harga,4
toko,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bahan tipis tp adeam ..,5
A***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Sesuai ekspektasi dengan harga yg ditawarkan. Sizenya juga pas di badan ku,5
J***I,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",cardigannys bagus  bahan sifon.  pas ukuran saya. Ngak nyesel...mo cari warna lain ah..,5
Yuliati,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Bahannya adem.,5
Lovi,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","baguus, Tb 150, BB 62 , agak gede dikit kl dipake kaya outer biasa, tp bisa juga dimodif pake nya,  tinggal diiket jadi pas banget..",5
E***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",looks good on me!🍁,5
A***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus, sesuai gambar",5
jessica,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",harga murah tapi barang bagus,5
L***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bagus,5
r***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bagus outernyaa,5
distaguvenilir,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Nyesel beli 1 doang wkwkw,5
Sally,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus, bahannya jg enak",5
l***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","salah pencet udah dirubah,sip sesuai pesanan,ok bajunya",5
Yanti,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Barang bagus ,sesuai dengan pesanan jahitan rapi ,pengiriman cepat lagi 👍",5
P***l,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",Sesuai deskripsi. Mohon prosesnya dipercepat.,5
Clarissa,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bahan nya ok..tp agak nerawang
ternyata ukuran L agak besar d sy 😅
tp overall ok 😊 sy suka",5
Naths,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Maaf terlambat memberi ulasannya 🙏🏻
Secara keseluruhan, semua bagus. Terima kasih.",5
Mikeu,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",suka banget sm cardigan nya bagus,5
nurlaila,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus banget, bahah nya jga enak, pokoknya keren, terimakasih",5
V***y,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",baguss,5
Raina,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus banget sumpah. bahan adem, nyaman gak bilin gatel pokok nye enak fi pake lah",5
A***a,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bagus kok, cuma ada sedikit bagian yg gak kejahit.",4
Abe,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","Bagus banget, harga murce tapi elegan,, 
kereeen, unt. aq yg BB 50 TB 159 ukuran S pass bgt, masih longgar dan nyaman,,
semoga produknya makin banyak pilihan yg bagus2
pu...",5
Sandy,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",bagus banget.ga nyesel,5
N***i,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","bahannya bagus,modelnya keren",5
Neny,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S","barang sampe dgn selamat
pengiriman sesuai estimasi
packaging rapi
wrn dan size sesuai request
thanks ya seller 😊",5
Ani,"HanaFashion - Lucia Basic Casual Cardigan Outer Simple Wanita - SB136 - MC Polka, S",mayan,4
